Cruise,Event,Net,ID,Species Code,Species Name,SL,W
JR200,55,1,40,PRY,Protomyctophum choriodon,76,
JR200,55,1,41,PDG,Paradiplospinus gracilis,330,
JR200,55,1,42,NOE,Notolepis sp.,72,
JR200,55,1,43,ELN,Electrona antarctica,69,
JR161,142,1,88,GYR,Gymnoscopelus braueri,92,
JR161,142,1,89,GYR,Gymnoscopelus braueri,85,
JR161,142,1,90,GYR,Gymnoscopelus braueri,69,
JR161,142,1,91,GYR,Gymnoscopelus braueri,70,
JR161,142,2,29,GYR,Gymnoscopelus braueri,76,
JR161,157,2,33,GYR,Gymnoscopelus braueri,56,
JR161,157,2,34,GYR,Gymnoscopelus braueri,74,
JR161,159,2,1,GYR,Gymnoscopelus braueri,62,1.61
JR161,159,2,2,GYR,Gymnoscopelus braueri,88,6.16
JR161,159,2,3,GYR,Gymnoscopelus braueri,82,4.37
JR161,159,2,4,GYR,Gymnoscopelus braueri,68,2.17
JR161,159,2,5,GYR,Gymnoscopelus braueri,109,10.23
JR161,159,2,6,GYR,Gymnoscopelus braueri,84,4.47
JR161,159,2,7,GYR,Gymnoscopelus braueri,110,11.85
JR161,159,2,8,GYR,Gymnoscopelus braueri,90,6.64
JR161,159,2,9,GYR,Gymnoscopelus braueri,109,9.37
JR161,159,2,10,GYR,Gymnoscopelus braueri,87,5.15
JR161,159,2,30,GYR,Gymnoscopelus braueri,57,1.35
JR161,159,2,31,GYR,Gymnoscopelus braueri,60,1.39
JR161,201,1,34,GYR,Gymnoscopelus braueri,59,1.37
JR161,201,1,35,GYR,Gymnoscopelus braueri,42,0.55
JR161,201,1,36,GYR,Gymnoscopelus braueri,88,5.83
JR161,201,1,37,GYR,Gymnoscopelus braueri,87,5.72
JR161,201,1,38,GYR,Gymnoscopelus braueri,88,5.66
JR161,201,1,39,GYR,Gymnoscopelus braueri,92,6.25
JR161,201,2,38,GYR,Gymnoscopelus braueri,103,8.07
JR161,201,2,39,GYR,Gymnoscopelus braueri,44,0.49
JR161,201,2,40,GYR,Gymnoscopelus braueri,37,0.3
JR161,201,2,42,GYR,Gymnoscopelus braueri,40,0.37
JR161,201,2,43,GYR,Gymnoscopelus braueri,47,0.59
JR161,214,1,47,GYR,Gymnoscopelus braueri,120,14.61
JR161,214,1,48,GYR,Gymnoscopelus braueri,103,9.13
JR161,214,1,49,GYR,Gymnoscopelus braueri,108,11.48
JR161,214,1,52,GYR,Gymnoscopelus braueri,61,1.54
JR161,214,2,103,GYR,Gymnoscopelus braueri,68,2.27
JR161,214,2,107,GYR,Gymnoscopelus braueri,66,1.91
JR161,214,2,108,GYR,Gymnoscopelus braueri,68,2.14
JR161,214,2,112,GYR,Gymnoscopelus braueri,59,1.35
JR161,214,2,113,GYR,Gymnoscopelus braueri,50,0.84
JR161,214,2,114,GYR,Gymnoscopelus braueri,57,1.19
JR161,214,2,115,GYR,Gymnoscopelus braueri,45,0.51
JR161,222,1,139,GYR,Gymnoscopelus braueri,43,0.87
JR161,222,1,140,GYR,Gymnoscopelus braueri,38,0.38
JR161,222,1,141,GYR,Gymnoscopelus braueri,37,0.45
JR161,222,1,142,GYR,Gymnoscopelus braueri,37,0.49
JR161,222,1,143,GYR,Gymnoscopelus braueri,45,0.79
JR161,222,1,144,GYR,Gymnoscopelus braueri,42,0.43
JR161,222,1,145,GYR,Gymnoscopelus braueri,37,0.29
JR161,222,1,146,GYR,Gymnoscopelus braueri,55,1.1
JR161,222,1,147,GYR,Gymnoscopelus braueri,37,0.3
JR161,253,1,12,GYR,Gymnoscopelus braueri,58,1.2
JR161,253,1,19,GYR,Gymnoscopelus braueri,78,3.08
JR161,253,2,12,GYR,Gymnoscopelus braueri,84,3.7
JR161,253,2,14,GYR,Gymnoscopelus braueri,53,0.99
JR161,253,2,15,GYR,Gymnoscopelus braueri,70,2.3
JR161,253,2,16,GYR,Gymnoscopelus braueri,54,1.34
JR161,253,2,17,GYR,Gymnoscopelus braueri,68,2.45
JR161,253,2,18,GYR,Gymnoscopelus braueri,56,1.27
JR161,253,2,19,GYR,Gymnoscopelus braueri,89,1.26
JR161,253,2,20,GYR,Gymnoscopelus braueri,102,5.28
JR161,253,2,21,GYR,Gymnoscopelus braueri,85,4.8
JR161,253,2,22,GYR,Gymnoscopelus braueri,72,2.7
JR161,253,2,23,GYR,Gymnoscopelus braueri,82,3.44
JR161,253,2,24,GYR,Gymnoscopelus braueri,59,1.35
JR161,253,2,25,GYR,Gymnoscopelus braueri,64,2.07
JR161,253,2,26,GYR,Gymnoscopelus braueri,48,0.8
JR161,253,2,27,GYR,Gymnoscopelus braueri,77,2.94
JR161,253,2,54,GYR,Gymnoscopelus braueri,55,
JR161,267,1,49,GYR,Gymnoscopelus braueri,41,0.33
JR161,267,1,51,GYR,Gymnoscopelus braueri,55,1.17
JR161,267,1,52,GYR,Gymnoscopelus braueri,77,2.9
JR161,267,1,53,GYR,Gymnoscopelus braueri,52,0.87
JR161,267,1,54,GYR,Gymnoscopelus braueri,55,1.24
JR161,267,1,55,GYR,Gymnoscopelus braueri,72,2.96
JR161,267,1,56,GYR,Gymnoscopelus braueri,67,2.4
JR161,267,1,57,GYR,Gymnoscopelus braueri,92,6.42
JR161,267,1,58,GYR,Gymnoscopelus braueri,80,3.9
JR161,267,1,59,GYR,Gymnoscopelus braueri,63,1.97
JR161,267,1,60,GYR,Gymnoscopelus braueri,73,3.02
JR161,275,1,14,GYR,Gymnoscopelus braueri,39,0.36
JR161,275,2,1,GYR,Gymnoscopelus braueri,58,1.37
JR161,275,2,2,GYR,Gymnoscopelus braueri,109,10.21
JR161,275,2,3,GYR,Gymnoscopelus braueri,74,3.08
JR161,275,2,4,GYR,Gymnoscopelus braueri,87,5.62
JR161,275,2,5,GYR,Gymnoscopelus braueri,79,4.15
JR161,275,2,6,GYR,Gymnoscopelus braueri,98,8.51
JR161,275,2,7,GYR,Gymnoscopelus braueri,69,2.47
JR161,275,2,8,GYR,Gymnoscopelus braueri,44,0.57
JR161,275,2,9,GYR,Gymnoscopelus braueri,61,1.67
JR161,275,2,10,GYR,Gymnoscopelus braueri,79,3.78
JR161,275,2,11,GYR,Gymnoscopelus braueri,42,0.47
JR161,275,2,12,GYR,Gymnoscopelus braueri,52,1.16
JR161,275,2,14,GYR,Gymnoscopelus braueri,42,0.47
JR161,275,2,20,GYR,Gymnoscopelus braueri,59,1.5
JR161,275,2,21,GYR,Gymnoscopelus braueri,36,0.343
JR161,275,2,22,GYR,Gymnoscopelus braueri,45,0.891
JR177,75,1,14,ELN,Electrona antarctica,91,7.78
JR177,75,1,15,ELN,Electrona antarctica,82,6.15
JR177,75,1,16,ELN,Electrona antarctica,88,7.88
JR177,75,1,17,ELN,Electrona antarctica,94,11.28
JR177,75,1,18,ELN,Electrona antarctica,95,12.33
JR177,75,1,19,ELN,Electrona antarctica,88,8.75
JR177,75,1,20,ELN,Electrona antarctica,82,5.91
JR177,75,1,21,ELN,Electrona antarctica,99,13.51
JR177,75,1,22,ELN,Electrona antarctica,96,9.46
JR177,75,1,23,ELN,Electrona antarctica,91,9.23
JR177,75,1,24,ELN,Electrona antarctica,99,12.84
JR177,75,1,25,ELN,Electrona antarctica,83,6.25
JR177,75,1,26,ELN,Electrona antarctica,84,8.74
JR177,75,1,27,ELN,Electrona antarctica,85,7.19
JR177,75,1,28,ELN,Electrona antarctica,97,13.76
JR177,75,1,29,ELN,Electrona antarctica,92,9.34
JR177,75,1,30,ELN,Electrona antarctica,93,6.71
JR177,75,1,31,ELN,Electrona antarctica,97,10.19
JR177,75,1,32,ELN,Electrona antarctica,88,8.43
JR177,75,1,33,ELN,Electrona antarctica,71,3.85
JR177,75,1,34,ELN,Electrona antarctica,75,4.72
JR177,75,1,35,ELN,Electrona antarctica,91,9.48
JR177,75,1,36,ELN,Electrona antarctica,88,9.29
JR161,267,1,72,KRA,Krefftichthys anderssoni,53,1.25
JR161,269,1,10,KRA,Krefftichthys anderssoni,46,1.057
JR161,269,1,11,KRA,Krefftichthys anderssoni,36,0.493
JR161,269,1,12,KRA,Krefftichthys anderssoni,38,0.614
JR161,269,1,13,KRA,Krefftichthys anderssoni,48,1.006
JR161,273,1,12,KRA,Krefftichthys anderssoni,38,0.695
JR161,273,1,13,KRA,Krefftichthys anderssoni,39,0.668
JR161,273,1,17,KRA,Krefftichthys anderssoni,35,0.559
JR161,273,1,23,KRA,Krefftichthys anderssoni,39,0.693
JR161,273,1,24,KRA,Krefftichthys anderssoni,40,0.636
JR161,273,1,25,KRA,Krefftichthys anderssoni,33,0.398
JR161,283,1,30,KRA,Krefftichthys anderssoni,48,1.136
JR161,283,2,49,KRA,Krefftichthys anderssoni,39,0.658
JR161,283,2,52,KRA,Krefftichthys anderssoni,31,0.34
JR161,283,2,54,KRA,Krefftichthys anderssoni,32,0.282
JR161,283,2,56,KRA,Krefftichthys anderssoni,36,0.578
JR161,283,2,61,KRA,Krefftichthys anderssoni,35,0.423
JR161,283,2,63,KRA,Krefftichthys anderssoni,33,0.314
JR161,283,2,64,KRA,Krefftichthys anderssoni,36,0.491
JR161,43,2,6,GYR,Gymnoscopelus braueri,83,4.57
JR161,43,2,8,GYR,Gymnoscopelus braueri,71,2.62
JR161,56,2,64,GYR,Gymnoscopelus braueri,119,
JR161,56,2,65,GYR,Gymnoscopelus braueri,113,
JR161,56,2,66,GYR,Gymnoscopelus braueri,102,
JR161,56,2,67,GYR,Gymnoscopelus braueri,104,
JR161,56,2,68,GYR,Gymnoscopelus braueri,110,
JR161,56,2,69,GYR,Gymnoscopelus braueri,108,
JR161,56,2,70,GYR,Gymnoscopelus braueri,111,
JR161,56,2,71,GYR,Gymnoscopelus braueri,93,
JR161,56,2,72,GYR,Gymnoscopelus braueri,80,
JR161,56,2,73,GYR,Gymnoscopelus braueri,95,
JR161,56,2,74,GYR,Gymnoscopelus braueri,119,
JR161,56,2,75,GYR,Gymnoscopelus braueri,114,
JR161,56,2,76,GYR,Gymnoscopelus braueri,108,
JR161,56,2,77,GYR,Gymnoscopelus braueri,92,
JR161,56,2,78,GYR,Gymnoscopelus braueri,98,
JR161,134,2,49,GYR,Gymnoscopelus braueri,115,
JR161,134,2,50,GYR,Gymnoscopelus braueri,125,
JR161,136,1,13,GYR,Gymnoscopelus braueri,80,4.8
JR161,136,1,15,GYR,Gymnoscopelus braueri,104,10.37
JR161,136,1,17,GYR,Gymnoscopelus braueri,96,6.9
JR161,136,1,18,GYR,Gymnoscopelus braueri,103,8.87
JR161,136,1,23,GYR,Gymnoscopelus braueri,85,5.09
JR161,136,1,25,GYR,Gymnoscopelus braueri,104,9.97
JR161,136,1,26,GYR,Gymnoscopelus braueri,102,7.82
JR161,136,1,27,GYR,Gymnoscopelus braueri,97,7.75
JR161,136,1,42,GYR,Gymnoscopelus braueri,70,2.19
JR161,136,1,43,GYR,Gymnoscopelus braueri,78,3.2
JR161,136,1,44,GYR,Gymnoscopelus braueri,76,3.26
JR161,136,1,55,GYR,Gymnoscopelus braueri,78,3.19
JR161,136,2,60,GYR,Gymnoscopelus braueri,54,1.05
JR161,159,1,17,GYR,Gymnoscopelus braueri,75,3.48
JR161,159,1,22,GYR,Gymnoscopelus braueri,77,3.67
JR161,159,2,18,GYR,Gymnoscopelus braueri,79,3.65
JR161,253,1,22,GYR,Gymnoscopelus braueri,81,3.75
JR161,267,1,40,GYR,Gymnoscopelus braueri,60,1.56
JR161,267,1,42,GYR,Gymnoscopelus braueri,71,2.91
JR161,267,1,43,GYR,Gymnoscopelus braueri,66,2.12
JR161,275,2,13,GYR,Gymnoscopelus braueri,61,1.63
JR161,275,2,18,GYR,Gymnoscopelus braueri,100,8.04
JR161,275,2,26,GYR,Gymnoscopelus braueri,59,1.63
JR161,118,1,36,ELN,Electrona antarctica,58,2.23
JR161,118,1,37,ELN,Electrona antarctica,68,3.05
JR161,118,1,38,ELN,Electrona antarctica,69,3.94
JR161,118,1,39,ELN,Electrona antarctica,59,2.08
JR161,118,1,40,ELN,Electrona antarctica,56,2.17
JR161,118,1,41,ELN,Electrona antarctica,57,1.99
JR161,118,1,42,ELN,Electrona antarctica,52,1.41
JR161,118,1,43,ELN,Electrona antarctica,55,1.67
JR161,118,1,44,ELN,Electrona antarctica,64,2.78
JR161,118,1,45,ELN,Electrona antarctica,60,2.72
JR161,118,1,46,ELN,Electrona antarctica,58,2.03
JR161,118,1,47,ELN,Electrona antarctica,60,2.1
JR161,118,1,48,ELN,Electrona antarctica,52,1.35
JR161,118,1,49,ELN,Electrona antarctica,53,1.57
JR161,118,1,50,ELN,Electrona antarctica,60,2.12
JR161,118,1,51,ELN,Electrona antarctica,55,1.93
JR161,160,2,2,ELN,Electrona antarctica,46,
JR161,160,2,3,ELN,Electrona antarctica,93,9.7
JR161,160,2,4,ELN,Electrona antarctica,56,2.25
JR161,160,2,5,ELN,Electrona antarctica,68,4.23
JR161,160,2,6,ELN,Electrona antarctica,94,11.38
JR161,160,2,7,ELN,Electrona antarctica,61,3.04
JR161,160,2,8,ELN,Electrona antarctica,56,2.53
JR161,160,2,9,ELN,Electrona antarctica,95,11.89
JR161,160,2,10,ELN,Electrona antarctica,58,2.55
JR161,160,2,11,ELN,Electrona antarctica,37,0.54
JR161,160,2,12,ELN,Electrona antarctica,41,1.01
JR161,43,1,62,PRM,Protomyctophum bolini,38,0.63
JR161,43,1,63,PRM,Protomyctophum bolini,46,1.12
JR161,43,1,64,PRM,Protomyctophum bolini,55,1.98
JR161,43,1,65,PRM,Protomyctophum bolini,52,1.47
JR161,43,1,66,PRM,Protomyctophum bolini,39,0.71
JR161,43,1,67,PRM,Protomyctophum bolini,40,0.75
JR161,43,1,68,PRM,Protomyctophum bolini,42,0.92
JR161,43,1,69,PRM,Protomyctophum bolini,48,1.08
JR161,43,1,74,PRM,Protomyctophum bolini,57,2.26
JR161,43,1,75,PRM,Protomyctophum bolini,54,1.46
JR161,43,1,76,PRM,Protomyctophum bolini,43,1.01
JR161,43,1,77,PRM,Protomyctophum bolini,46,1.21
JR161,43,1,78,PRM,Protomyctophum bolini,58,2.1
JR161,43,1,79,PRM,Protomyctophum bolini,48,1.3
JR161,43,1,80,PRM,Protomyctophum bolini,51,1.37
JR161,43,1,81,PRM,Protomyctophum bolini,46,1.2
JR161,43,1,82,PRM,Protomyctophum bolini,55,1.86
JR161,43,1,83,PRM,Protomyctophum bolini,50,1.37
JR161,43,1,84,PRM,Protomyctophum bolini,57,1.87
JR161,43,1,85,PRM,Protomyctophum bolini,57,1.9
JR161,136,1,102,PRM,Protomyctophum bolini,49,1.16
JR161,136,1,103,PRM,Protomyctophum bolini,45,1.02
JR161,136,1,104,PRM,Protomyctophum bolini,45,1.14
JR161,136,1,105,PRM,Protomyctophum bolini,41,0.87
JR161,136,1,106,PRM,Protomyctophum bolini,48,1.46
JR161,136,1,107,PRM,Protomyctophum bolini,42,0.81
JR161,136,1,108,PRM,Protomyctophum bolini,41,0.86
JR161,136,1,109,PRM,Protomyctophum bolini,43,1.06
JR161,136,1,110,PRM,Protomyctophum bolini,39,0.72
JR161,136,1,111,PRM,Protomyctophum bolini,45,1.14
JR161,159,1,70,PRM,Protomyctophum bolini,48,1.18
JR161,159,1,71,PRM,Protomyctophum bolini,43,0.91
JR161,159,1,72,PRM,Protomyctophum bolini,45,0.89
JR161,159,1,73,PRM,Protomyctophum bolini,50,1.54
JR161,159,1,74,PRM,Protomyctophum bolini,52,1.82
JR161,159,1,75,PRM,Protomyctophum bolini,45,1.04
JR161,159,1,76,PRM,Protomyctophum bolini,42,0.9
JR161,159,1,77,PRM,Protomyctophum bolini,43,0.88
JR161,159,2,68,PRM,Protomyctophum bolini,55,2.23
JR161,159,2,69,PRM,Protomyctophum bolini,47,1.14
JR161,159,2,70,PRM,Protomyctophum bolini,60,2.66
JR161,214,1,68,PRM,Protomyctophum bolini,46,1.34
JR161,214,1,69,PRM,Protomyctophum bolini,47,1.24
JR161,214,1,70,PRM,Protomyctophum bolini,48,1.43
JR161,214,1,71,PRM,Protomyctophum bolini,46,1.35
JR161,214,1,72,PRM,Protomyctophum bolini,43,1.15
JR161,214,1,73,PRM,Protomyctophum bolini,58,2.42
JR161,214,1,74,PRM,Protomyctophum bolini,53,2.37
JR161,214,1,75,PRM,Protomyctophum bolini,47,1.3
JR161,214,1,76,PRM,Protomyctophum bolini,44,1
JR161,214,1,77,PRM,Protomyctophum bolini,53,2.19
JR161,214,1,78,PRM,Protomyctophum bolini,44,1.06
JR161,214,1,79,PRM,Protomyctophum bolini,42,0.79
JR161,214,1,80,PRM,Protomyctophum bolini,45,1.27
JR161,214,1,81,PRM,Protomyctophum bolini,42,0.88
JR161,217,2,22,PRM,Protomyctophum bolini,51,1.39
JR161,217,2,24,PRM,Protomyctophum bolini,45,0.96
JR161,217,2,25,PRM,Protomyctophum bolini,66,2.67
JR161,217,2,26,PRM,Protomyctophum bolini,62,2.59
JR161,217,2,27,PRM,Protomyctophum bolini,51,1.35
JR161,217,2,28,PRM,Protomyctophum bolini,50,1.16
JR161,217,2,42,PRM,Protomyctophum bolini,48,1.07
JR161,217,2,30,PRM,Protomyctophum bolini,55,1.73
JR161,217,2,31,PRM,Protomyctophum bolini,41,0.6
JR161,217,2,32,PRM,Protomyctophum bolini,38,0.51
JR161,217,2,33,PRM,Protomyctophum bolini,57,1.8
JR161,217,2,34,PRM,Protomyctophum bolini,46,1.07
JR161,217,2,36,PRM,Protomyctophum bolini,61,2.46
JR161,217,2,37,PRM,Protomyctophum bolini,54,1.4
JR161,217,2,35,PRM,Protomyctophum bolini,57,1.83
JR161,217,2,39,PRM,Protomyctophum bolini,61,2.11
JR161,217,2,40,PRM,Protomyctophum bolini,53,1.39
JR161,217,2,41,PRM,Protomyctophum bolini,50,1.06
JR161,253,1,51,PRM,Protomyctophum bolini,52,1.68
JR161,253,1,52,PRM,Protomyctophum bolini,57,2.12
JR161,253,1,53,PRM,Protomyctophum bolini,62,2.67
JR161,253,1,54,PRM,Protomyctophum bolini,42,1.02
JR161,253,1,55,PRM,Protomyctophum bolini,58,2.39
JR161,253,1,56,PRM,Protomyctophum bolini,58,2.27
JR161,253,1,57,PRM,Protomyctophum bolini,49,1.37
JR161,253,1,58,PRM,Protomyctophum bolini,57,1.95
JR161,253,1,59,PRM,Protomyctophum bolini,53,1.67
JR161,253,1,60,PRM,Protomyctophum bolini,51,1.38
JR161,253,1,61,PRM,Protomyctophum bolini,43,0.78
JR161,253,1,62,PRM,Protomyctophum bolini,56,1.97
JR161,253,1,63,PRM,Protomyctophum bolini,53,1.82
JR161,253,1,64,PRM,Protomyctophum bolini,47,1.07
JR161,253,1,65,PRM,Protomyctophum bolini,44,1.06
JR161,253,1,66,PRM,Protomyctophum bolini,52,1.62
JR161,253,1,67,PRM,Protomyctophum bolini,57,2.32
JR161,253,1,68,PRM,Protomyctophum bolini,49,1.18
JR161,253,1,69,PRM,Protomyctophum bolini,55,1.73
JR161,253,1,70,PRM,Protomyctophum bolini,43,0.89
JR161,253,1,71,PRM,Protomyctophum bolini,52,1.42
JR161,253,1,72,PRM,Protomyctophum bolini,50,1.33
JR161,253,1,73,PRM,Protomyctophum bolini,59,2.52
JR161,253,1,74,PRM,Protomyctophum bolini,59,2.51
JR161,253,1,75,PRM,Protomyctophum bolini,44,0.9
JR161,253,1,76,PRM,Protomyctophum bolini,59,2.18
JR161,253,1,78,PRM,Protomyctophum bolini,53,1.18
JR161,253,1,79,PRM,Protomyctophum bolini,51,2.03
JR161,253,1,80,PRM,Protomyctophum bolini,47,1.18
JR161,253,1,81,PRM,Protomyctophum bolini,52,1.58
JR161,253,1,82,PRM,Protomyctophum bolini,42,0.09
JR161,253,1,83,PRM,Protomyctophum bolini,50,1.15
JR161,267,2,75,PRM,Protomyctophum bolini,58,2.27
JR161,267,2,76,PRM,Protomyctophum bolini,46,1.11
JR161,267,2,77,PRM,Protomyctophum bolini,46,1.08
JR161,267,2,78,PRM,Protomyctophum bolini,49,1.52
JR161,267,2,79,PRM,Protomyctophum bolini,52,1.78
JR161,267,2,80,PRM,Protomyctophum bolini,63,3.29
JR161,267,2,81,PRM,Protomyctophum bolini,53,1.7
JR161,267,2,82,PRM,Protomyctophum bolini,55,2.02
JR161,267,2,83,PRM,Protomyctophum bolini,47,1.51
JR161,267,2,84,PRM,Protomyctophum bolini,49,1.24
JR161,275,1,46,PRM,Protomyctophum bolini,56,2.34
JR161,275,1,48,PRM,Protomyctophum bolini,47,1.17
JR161,275,1,49,PRM,Protomyctophum bolini,57,2.27
JR161,275,1,50,PRM,Protomyctophum bolini,59,2.55
JR161,275,1,51,PRM,Protomyctophum bolini,62,3.05
JR161,275,1,52,PRM,Protomyctophum bolini,57,2.24
JR161,275,1,53,PRM,Protomyctophum bolini,55,2.07
JR161,275,1,54,PRM,Protomyctophum bolini,58,2.76
JR161,275,1,55,PRM,Protomyctophum bolini,57,2.54
JR161,275,1,56,PRM,Protomyctophum bolini,36,0.51
JR161,275,1,57,PRM,Protomyctophum bolini,36,0.55
JR161,275,1,58,PRM,Protomyctophum bolini,49,1.49
JR161,275,1,59,PRM,Protomyctophum bolini,37,0.63
JR161,275,1,60,PRM,Protomyctophum bolini,37,0.59
JR161,275,1,61,PRM,Protomyctophum bolini,47,1.15
JR161,275,1,62,PRM,Protomyctophum bolini,48,1.37
JR161,275,1,63,PRM,Protomyctophum bolini,53,2.06
JR161,275,1,64,PRM,Protomyctophum bolini,35,0.57
JR161,275,1,65,PRM,Protomyctophum bolini,35,0.48
JR161,275,1,66,PRM,Protomyctophum bolini,62,2.48
JR161,275,1,67,PRM,Protomyctophum bolini,55,1.78
JR161,275,1,68,PRM,Protomyctophum bolini,57,1.94
JR161,275,1,69,PRM,Protomyctophum bolini,36,0.46
JR161,275,1,70,PRM,Protomyctophum bolini,37,0.52
JR161,275,1,71,PRM,Protomyctophum bolini,38,1.17
JR161,275,1,72,PRM,Protomyctophum bolini,61,2.85
JR161,275,1,73,PRM,Protomyctophum bolini,49,1.6
JR161,275,1,74,PRM,Protomyctophum bolini,53,2.48
JR161,275,1,75,PRM,Protomyctophum bolini,62,3.58
JR161,275,1,76,PRM,Protomyctophum bolini,57,2.27
JR161,275,1,77,PRM,Protomyctophum bolini,52,1.97
JR161,275,1,78,PRM,Protomyctophum bolini,54,2.28
JR161,275,1,79,PRM,Protomyctophum bolini,54,2.42
JR161,275,1,80,PRM,Protomyctophum bolini,47,1.4
JR161,275,1,81,PRM,Protomyctophum bolini,31,0.39
JR161,275,1,82,PRM,Protomyctophum bolini,47,1.54
JR161,275,1,83,PRM,Protomyctophum bolini,50,1.64
JR161,275,1,84,PRM,Protomyctophum bolini,58,1.31
JR161,275,1,85,PRM,Protomyctophum bolini,30,0.36
JR161,275,1,86,PRM,Protomyctophum bolini,36,0.6
JR161,275,1,87,PRM,Protomyctophum bolini,59,2.71
JR161,275,1,88,PRM,Protomyctophum bolini,31,0.36
JR161,275,1,89,PRM,Protomyctophum bolini,34,0.57
JR161,275,1,90,PRM,Protomyctophum bolini,36,0.62
JR161,275,1,91,PRM,Protomyctophum bolini,51,2.19
JR161,275,1,92,PRM,Protomyctophum bolini,40,1.34
JR161,275,1,93,PRM,Protomyctophum bolini,48,1.56
JR161,275,1,94,PRM,Protomyctophum bolini,47,1.5
JR161,275,2,40,PRM,Protomyctophum bolini,58,2.55
JR161,275,2,41,PRM,Protomyctophum bolini,53,1.74
JR161,275,2,43,PRM,Protomyctophum bolini,53,1.85
JR161,275,2,44,PRM,Protomyctophum bolini,55,2.04
JR161,275,2,45,PRM,Protomyctophum bolini,51,1.75
JR161,275,2,46,PRM,Protomyctophum bolini,49,1.41
JR161,275,2,47,PRM,Protomyctophum bolini,56,2.16
JR161,275,2,54,PRM,Protomyctophum bolini,50,1.46
JR161,275,2,83,PRM,Protomyctophum bolini,56,2.19
JR161,43,1,16,KRA,Krefftichthys anderssoni,58,1.878
JR161,43,1,17,KRA,Krefftichthys anderssoni,58,1.732
JR161,43,1,18,KRA,Krefftichthys anderssoni,65,2.815
JR161,43,1,19,KRA,Krefftichthys anderssoni,69,3.022
JR161,43,1,20,KRA,Krefftichthys anderssoni,54,1.642
JR161,43,1,21,KRA,Krefftichthys anderssoni,64,2.143
JR161,43,1,22,KRA,Krefftichthys anderssoni,58,1.499
JR161,43,1,23,KRA,Krefftichthys anderssoni,60,2.135
JR161,43,1,24,KRA,Krefftichthys anderssoni,68,2.105
JR161,43,1,25,KRA,Krefftichthys anderssoni,60,1.815
JR161,56,2,19,KRA,Krefftichthys anderssoni,65,2.61
JR161,56,2,20,KRA,Krefftichthys anderssoni,63,2.81
JR161,56,2,21,KRA,Krefftichthys anderssoni,59,2.03
JR161,56,2,22,KRA,Krefftichthys anderssoni,62,2.21
JR161,56,2,23,KRA,Krefftichthys anderssoni,64,3.08
JR161,56,2,24,KRA,Krefftichthys anderssoni,71,3.4
JR161,56,2,25,KRA,Krefftichthys anderssoni,60,2.13
JR161,56,2,26,KRA,Krefftichthys anderssoni,64,2.34
JR161,56,2,27,KRA,Krefftichthys anderssoni,58,2.13
JR161,56,2,28,KRA,Krefftichthys anderssoni,56,1.96
JR161,56,2,29,KRA,Krefftichthys anderssoni,55,3.6
JR161,56,2,30,KRA,Krefftichthys anderssoni,63,2.39
JR161,56,2,31,KRA,Krefftichthys anderssoni,64,2.22
JR161,56,2,32,KRA,Krefftichthys anderssoni,56,1.68
JR161,56,2,33,KRA,Krefftichthys anderssoni,58,1.64
JR161,56,2,34,KRA,Krefftichthys anderssoni,65,2.57
JR161,56,2,35,KRA,Krefftichthys anderssoni,67,2.42
JR161,56,2,36,KRA,Krefftichthys anderssoni,71,2.91
JR161,56,2,37,KRA,Krefftichthys anderssoni,62,1.97
JR161,56,2,38,KRA,Krefftichthys anderssoni,65,2.57
JR161,157,2,1,KRA,Krefftichthys anderssoni,65,2.61
JR161,157,2,2,KRA,Krefftichthys anderssoni,53,1.61
JR161,157,2,3,KRA,Krefftichthys anderssoni,62,2.2
JR161,157,2,4,KRA,Krefftichthys anderssoni,64,2.24
JR161,157,2,5,KRA,Krefftichthys anderssoni,64,2.47
JR161,157,2,6,KRA,Krefftichthys anderssoni,60,1.89
JR161,157,2,7,KRA,Krefftichthys anderssoni,67,2.97
JR161,157,2,8,KRA,Krefftichthys anderssoni,63,2.4
JR161,157,2,9,KRA,Krefftichthys anderssoni,58,1.96
JR161,157,2,10,KRA,Krefftichthys anderssoni,69,3.19
JR161,199,1,12,KRA,Krefftichthys anderssoni,69,3.33
JR161,199,1,13,KRA,Krefftichthys anderssoni,65,3.15
JR161,199,1,14,KRA,Krefftichthys anderssoni,56,1.59
JR161,199,1,15,KRA,Krefftichthys anderssoni,65,2.27
JR161,199,1,16,KRA,Krefftichthys anderssoni,60,2.4
JR161,199,1,17,KRA,Krefftichthys anderssoni,61,2.56
JR161,199,1,18,KRA,Krefftichthys anderssoni,62,2.64
JR161,199,1,19,KRA,Krefftichthys anderssoni,64,2.22
JR161,199,1,20,KRA,Krefftichthys anderssoni,56,1.73
JR161,199,1,21,KRA,Krefftichthys anderssoni,56,1.66
JR161,199,1,22,KRA,Krefftichthys anderssoni,51,1.19
JR161,199,1,23,KRA,Krefftichthys anderssoni,57,1.71
JR161,199,1,24,KRA,Krefftichthys anderssoni,62,2.08
JR161,199,1,25,KRA,Krefftichthys anderssoni,54,1.23
JR161,199,2,11,KRA,Krefftichthys anderssoni,64,2.808
JR161,199,2,12,KRA,Krefftichthys anderssoni,64,2.697
JR161,199,2,13,KRA,Krefftichthys anderssoni,65,2.805
JR200,55,1,64,BAA,Bathylagus antarcticus,91,
JR200,55,1,65,BAA,Bathylagus antarcticus,111,
JR200,55,1,66,BAA,Bathylagus antarcticus,123,
