"","Cruise","Event","Net","Date","Year","ID","Species.Code","Item","Stomach","Prey","Count","Total.Mass.(g)","Prey.Mass.(g)","Prey.Type","Standard.length.(mm)","Period","Comments","a_discovery","b_discovery","weight_discovery_g","log10_PPMR_discovery","Lat","Lon","coordinate.source","SST","temp_depth","CHL","ID_unique","fish_mass_log10","location_group"
"1192","JR161",214,2,"2006-11-21",2006,11,"ELC",4,NA,"Metridia spp",11,4e-04,3.63636363636364e-05,NA,81,"Night",NA,2.08954170668022e-05,2.89949478388469,7.13992091443283,5.29302609515607,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_11",0.853693401325805,6
"1193","JR161",136,1,"2006-11-09",2006,101,"GYN",3,NA,"Metridia spp",5,0.001,2e-04,NA,155,"Night",NA,2.86756152687823e-06,3.25194226117714,38.0491500842935,5.27931496457996,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_101",1.58034496024394,4
"1194","JR161",214,2,"2006-11-21",2006,17,"ELC",3,NA,"Metridia spp",4,0.00011,2.75e-05,NA,72,"Night",NA,2.08954170668022e-05,2.89949478388469,5.07430922500654,5.26604423547681,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_17",0.705376929307077,6
"1195","JR161",214,2,"2006-11-21",2006,11,"ELC",7,NA,"Calanus simillimus",3,2e-04,6.66666666666667e-05,NA,81,"Night",NA,2.08954170668022e-05,2.89949478388469,7.13992091443283,5.02978466038149,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_11",0.853693401325805,6
"1196","JR161",201,2,"2006-11-20",2006,12,"ELC",1,NA,"Oncaea spp",160,0.012,7.5e-05,NA,75,"Night","10 do not register on balance",2.08954170668022e-05,2.89949478388469,5.71191053653692,4.88172013324186,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_12",0.756781396633555,6
"1197","JR161",159,2,"2006-11-17",2006,65,"GYN",3,NA,"Metridia spp",6,0.003,5e-04,NA,152,"Night",NA,2.86756152687823e-06,3.25194226117714,35.7060752471845,4.85377211154803,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_65",1.55274211588404,5
"1198","JR161",214,2,"2006-11-21",2006,65,"ELC",5,NA,"Oncaea spp",5,5e-04,1e-04,NA,79,"Night",NA,2.08954170668022e-05,2.89949478388469,6.64065467688996,4.82221089692,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_65",0.822210896919996,6
"1199","JR161",214,2,"2006-11-21",2006,116,"GYF",3,NA,"Metridia spp",25,0.0015,6e-05,NA,74,"Night",NA,3.53210772883569e-06,3.23693929998123,3.96847414703817,4.82047230501894,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYF_116",0.598623555402588,6
"1200","JR161",214,2,"2006-11-21",2006,28,"ELC",6,NA,"Thysanoessa spp",2,0.00019,9.5e-05,NA,77,"Night","eyes only",2.08954170668022e-05,2.89949478388469,6.1648293805574,4.8121974561607,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_28",0.789921061449543,6
"1201","JR161",159,2,"2006-11-17",2006,64,"GYN",4,NA,"Metridia spp",2,0.001,5e-04,NA,147,"Night",NA,2.86756152687823e-06,3.25194226117714,32.0260648865047,4.80653357488145,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_64",1.50550357921747,5
"1202","JR161",159,2,"2006-11-17",2006,62,"GYN",5,NA,"Metridia spp",6,0.002,0.000333333333333333,NA,118,"Night",NA,2.86756152687823e-06,3.25194226117714,15.6730458722732,4.67227465941905,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_62",1.19515340469939,5
"1203","JR161",214,2,"2006-11-21",2006,17,"ELC",4,NA,"Candacia spp",1,0.00011,0.00011,NA,72,"Night",NA,2.08954170668022e-05,2.89949478388469,5.07430922500654,4.66398424414885,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_17",0.705376929307077,6
"1205","JR161",214,2,"2006-11-21",2006,56,"ELC",3,NA,"Metridia spp",3,0.00064,0.000213333333333333,NA,85,"Night",NA,2.08954170668022e-05,2.89949478388469,8.21090741284872,4.58533243573785,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_56",0.914391155002079,6
"1206","JR161",136,1,"2006-11-09",2006,101,"GYN",6,NA,"Calanoides acutus",1,0.001,0.001,NA,155,"Night",NA,2.86756152687823e-06,3.25194226117714,38.0491500842935,4.58034496024394,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_101",1.58034496024394,4
"1207","JR161",136,1,"2006-11-09",2006,101,"GYN",2,NA,"Calanoides acutus",2,0.002,0.001,NA,155,"Night",NA,2.86756152687823e-06,3.25194226117714,38.0491500842935,4.58034496024394,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_101",1.58034496024394,4
"1208","JR161",214,1,"2006-11-21",2006,57,"GYN",4,NA,"Metridia spp",17,0.01,0.000588235294117647,NA,131,"Night",NA,2.86756152687823e-06,3.25194226117714,22.0169293942025,4.57320567106661,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_57",1.34275674968834,6
"1209","JR161",114,2,"2006-11-06",2006,3,"GYN",1,NA,"Metridia spp",43,0.034,0.000790697674418605,NA,143,"Day",NA,2.86756152687823e-06,3.25194226117714,29.277978817463,4.56853063077612,-60.45309,-44.43474,"cruise report",-1.86832481771708,0.246217250078917,0.195933572699626,"JR161_114_GYN_3",1.46654109223879,3
"1210","JR161",159,2,"2006-11-17",2006,65,"GYN",4,NA,"Chaetognatha indet",1,0.001,0.001,NA,152,"Night",NA,2.86756152687823e-06,3.25194226117714,35.7060752471845,4.55274211588404,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_65",1.55274211588404,5
"1211","JR161",159,2,"2006-11-17",2006,65,"GYN",6,NA,"Candacia spp",1,0.001,0.001,NA,152,"Night",NA,2.86756152687823e-06,3.25194226117714,35.7060752471845,4.55274211588404,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_65",1.55274211588404,5
"1212","JR161",214,1,"2006-11-21",2006,56,"GYN",5,NA,"Ostracoda indet",2,0.002,0.001,NA,152,"Night",NA,2.86756152687823e-06,3.25194226117714,35.7060752471845,4.55274211588404,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_56",1.55274211588404,6
"1213","JR161",214,1,"2006-11-21",2006,56,"GYN",2,NA,"Metridia spp",3,0.003,0.001,NA,152,"Night",NA,2.86756152687823e-06,3.25194226117714,35.7060752471845,4.55274211588404,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_56",1.55274211588404,6
"1214","JR161",214,2,"2006-11-21",2006,11,"ELC",6,NA,"Calanus simillimus",1,2e-04,2e-04,NA,81,"Night",NA,2.08954170668022e-05,2.89949478388469,7.13992091443283,4.55266340566182,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_11",0.853693401325805,6
"1215","JR161",114,2,"2006-11-06",2006,1,"GYN",3,NA,"Metridia spp",14,0.019,0.00135714285714286,NA,165,"Day",NA,2.86756152687823e-06,3.25194226117714,46.6275392821922,4.53601693136446,-60.45309,-44.43474,"cruise report",-1.86832481771708,0.246217250078917,0.195933572699626,"JR161_114_GYN_1",1.66864249663905,3
"1216","JR161",214,1,"2006-11-21",2006,58,"GYN",2,NA,"Rhincalanus gigas",5,0.003,6e-04,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.53188664805614,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1217","JR161",283,2,"2006-11-28",2006,5,"GYF",4,NA,"Rhincalanus gigas",2,0.001,5e-04,NA,115,"Day",NA,3.53210772883569e-06,3.23693929998123,16.5343743394082,4.51941776152492,-49.99484,-37.98122,"cruise report",3.3937009960413,2.07903685346246,0.319176879525185,"JR161_283_GYF_5",1.21838776586094,8
"1218","JR161",214,2,"2006-11-21",2006,28,"ELC",4,NA,"Metridia spp",2,0.00038,0.00019,NA,77,"Night",NA,2.08954170668022e-05,2.89949478388469,6.1648293805574,4.51116746049671,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_28",0.789921061449543,6
"1219","JR161",214,2,"2006-11-21",2006,28,"ELC",7,NA,"Themisto gaudichaudii",1,0.00019,0.00019,NA,77,"Night","bits",2.08954170668022e-05,2.89949478388469,6.1648293805574,4.51116746049671,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_28",0.789921061449543,6
"1220","JR161",214,2,"2006-11-21",2006,28,"ELC",5,NA,"Candacia spp",1,0.00019,0.00019,NA,77,"Night",NA,2.08954170668022e-05,2.89949478388469,6.1648293805574,4.51116746049671,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_28",0.789921061449543,6
"1221","JR161",214,2,"2006-11-21",2006,28,"ELC",3,NA,"Calanus simillimus",5,0.00095,0.00019,NA,77,"Night",NA,2.08954170668022e-05,2.89949478388469,6.1648293805574,4.51116746049671,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_28",0.789921061449543,6
"1222","JR161",159,2,"2006-11-17",2006,64,"GYN",2,NA,"Metridia spp",1,0.001,0.001,NA,147,"Night",NA,2.86756152687823e-06,3.25194226117714,32.0260648865047,4.50550357921747,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_64",1.50550357921747,5
"1223","JR161",159,2,"2006-11-17",2006,64,"GYN",1,NA,"Calanus propinquus",1,0.001,0.001,NA,147,"Night",NA,2.86756152687823e-06,3.25194226117714,32.0260648865047,4.50550357921747,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_64",1.50550357921747,5
"1225","JR161",214,2,"2006-11-21",2006,12,"ELC",4,NA,"Metridia spp",8,0.0016,2e-04,NA,77,"Night",NA,2.08954170668022e-05,2.89949478388469,6.1648293805574,4.48889106578556,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_12",0.789921061449543,6
"1226","JR161",283,1,"2006-11-28",2006,36,"KRA",5,NA,"Drepanopus spp",151,0.008,5.29801324503311e-05,NA,55,"Day",NA,9.04580928796673e-06,3.01806749596662,1.61800363018171,4.48486645196939,-49.99484,-37.98122,"cruise report",3.3937009960413,2.07903685346246,0.319176879525185,"JR161_283_KRA_36",0.208979491668167,8
"1227","JR161",142,1,"2006-11-09",2006,76,"GYR",1,NA,"Metridia spp",3,0.001,0.000333333333333333,NA,109,"Day",NA,4.57573141795611e-06,3.11108279890465,9.97844933346828,4.47618431121319,-59.66625,-44.05962,"cruise report",-1.60779440626502,0.443049428611994,0.290650137265523,"JR161_142_GYR_76",0.999063056493527,4
"1228","JR161",214,1,"2006-11-21",2006,55,"GYN",3,NA,"Pleuromamma robusta",20,0.011,0.00055,NA,119,"Night",NA,2.86756152687823e-06,3.25194226117714,16.1091128451014,4.466708934284,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_55",1.20707162377825,6
"1229","JR161",106,1,"2006-11-06",2006,6,"ELN",2,NA,"Themisto gaudichaudii",48,0.012,0.00025,NA,83,"Night",NA,3.72072876694056e-06,3.27156788257353,7.06353763114307,4.45108225454538,-60.49864,-44.64882,"cruise report",-1.86986295059323,0.214526829868555,0.173974697043498,"JR161_106_ELN_6",0.849022263217417,3
"1230","JR161",214,1,"2006-11-21",2006,58,"GYN",5,NA,"Pleuromamma robusta",4,0.003,0.00075,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.43497663504808,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1231","JR161",275,1,"2006-11-28",2006,5,"GYR",2,NA,"Ostracoda indet",2,0.001,5e-04,NA,120,"Night",NA,4.57573141795611e-06,3.11108279890465,13.4575355302223,4.4299955307658,-50.10324,-38.12951,"cruise report",3.62510454207659,2.08008669018745,0.340349668761094,"JR161_275_GYR_5",1.12896553510182,8
"1232","JR161",275,1,"2006-11-28",2006,1,"GYR",2,NA,"Ostracoda indet",2,0.001,5e-04,NA,119,"Night",NA,4.57573141795611e-06,3.11108279890465,13.1116991168953,4.41868897028901,-50.10324,-38.12951,"cruise report",3.62510454207659,2.08008669018745,0.340349668761094,"JR161_275_GYR_1",1.11765897462503,8
"1233","JR161",159,2,"2006-11-17",2006,63,"GYN",6,NA,"Metridia spp",29,0.028,0.00096551724137931,NA,136,"Night",NA,2.86756152687823e-06,3.25194226117714,24.8689865219451,4.41089805351967,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_63",1.39565808696293,5
"1236","JR161",275,2,"2006-11-28",2006,69,"GYF",3,NA,"Metridia spp",38,0.011,0.000289473684210526,NA,89,"Night",NA,3.53210772883569e-06,3.23693929998123,7.2125869961992,4.39648197599206,-50.10324,-38.12951,"cruise report",3.62510454207659,2.08008669018745,0.340349668761094,"JR161_275_GYF_69",0.858091064533479,8
"1237","JR161",159,2,"2006-11-17",2006,63,"GYN",5,NA,"Ostracoda indet",1,0.001,0.001,NA,136,"Night",NA,2.86756152687823e-06,3.25194226117714,24.8689865219451,4.39565808696293,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_63",1.39565808696293,5
"1238","JR161",118,2,"2006-11-07",2006,36,"GYR",2,NA,"Metridia spp",2,0.001,5e-04,NA,116,"Night",NA,4.57573141795611e-06,3.11108279890465,12.1104495290012,4.38419025972704,-60.44744,-44.30547,"cruise report",-1.87091278731823,0.169505924731493,0.205702635894219,"JR161_118_GYR_36",1.08316026406306,3
"1239","JR161",118,2,"2006-11-07",2006,36,"GYR",1,NA,"Drepanopus spp",2,0.001,5e-04,NA,116,"Night",NA,4.57573141795611e-06,3.11108279890465,12.1104495290012,4.38419025972704,-60.44744,-44.30547,"cruise report",-1.87091278731823,0.169505924731493,0.205702635894219,"JR161_118_GYR_36",1.08316026406306,3
"1240","JR161",114,2,"2006-11-06",2006,4,"GYN",1,NA,"Metridia spp",5,0.006,0.0012,NA,142,"Day",NA,2.86756152687823e-06,3.25194226117714,28.6173997628662,4.37744892425869,-60.45309,-44.43474,"cruise report",-1.86832481771708,0.246217250078917,0.195933572699626,"JR161_114_GYN_4",1.45663017030632,3
"1241","JR161",159,2,"2006-11-17",2006,65,"GYN",7,NA,"Ostracoda indet",2,0.003,0.0015,NA,152,"Night",NA,2.86756152687823e-06,3.25194226117714,35.7060752471845,4.37665085682836,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_65",1.55274211588404,5
"1242","JR161",214,1,"2006-11-21",2006,55,"GYN",5,NA,"Metridia spp",7,0.005,0.000714285714285714,NA,119,"Night",NA,2.86756152687823e-06,3.25194226117714,16.1091128451014,4.35319965945649,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_55",1.20707162377825,6
"1243","JR161",214,1,"2006-11-21",2006,57,"GYN",5,NA,"Chaetognatha indet",1,0.001,0.001,NA,131,"Night","jaws only",2.86756152687823e-06,3.25194226117714,22.0169293942025,4.34275674968834,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_57",1.34275674968834,6
"1244","JR161",56,2,"2006-10-30",2006,2,"ELC",4,NA,"Oncaea spp",8,0.003,0.000375,NA,85,"Night",NA,2.08954170668022e-05,2.89949478388469,8.21090741284872,4.34035988727436,-57.76618,-50.54229,"cruise report",-0.839826634526253,1.56705833896995,0.167751779655615,"JR161_56_ELC_2",0.914391155002079,1
"1245","JR161",214,1,"2006-11-21",2006,55,"GYN",6,NA,"Candacia spp",4,0.003,0.00075,NA,119,"Night",NA,2.86756152687823e-06,3.25194226117714,16.1091128451014,4.33201036038655,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_55",1.20707162377825,6
"1246","JR161",201,1,"2006-11-20",2006,32,"ELC",2,NA,"Rhincalanus gigas",20,0.00464,0.000232,NA,71,"Night",NA,2.08954170668022e-05,2.89949478388469,4.87264722146372,4.32227698480813,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_32",0.687764969699028,6
"1247","JR161",214,1,"2006-11-21",2006,58,"GYN",1,NA,"Chaetognatha indet",1,0.001,0.001,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.31003789843978,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1248","JR161",214,1,"2006-11-21",2006,58,"GYN",3,NA,"Metridia spp",1,0.001,0.001,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.31003789843978,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1249","JR161",214,1,"2006-11-21",2006,58,"GYN",4,NA,"Paraeuchaeta spp",1,0.001,0.001,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.31003789843978,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1250","JR161",214,1,"2006-11-21",2006,58,"GYN",6,NA,"Oncaea spp",1,0.001,0.001,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.31003789843978,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1251","JR161",214,1,"2006-11-21",2006,58,"GYN",8,NA,"Calanus simillimus",1,0.001,0.001,NA,128,"Night",NA,2.86756152687823e-06,3.25194226117714,20.4191612344468,4.31003789843978,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_58",1.31003789843978,6
"1252","JR161",201,1,"2006-11-20",2006,14,"ELC",4,NA,"Oncaea spp",3,0.001,0.000333333333333333,NA,79,"Night",NA,2.08954170668022e-05,2.89949478388469,6.64065467688996,4.29933215163966,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_14",0.822210896919996,6
"1253","JR161",201,1,"2006-11-20",2006,27,"ELC",4,NA,"Oncaea spp",23,0.008,0.000347826086956522,NA,79,"Night",NA,2.08954170668022e-05,2.89949478388469,6.64065467688996,4.28084874594565,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_27",0.822210896919996,6
"1254","JR161",136,1,"2006-11-09",2006,100,"GYN",1,NA,"Thysanoessa spp",1,0.002,0.002,NA,155,"Night",NA,2.86756152687823e-06,3.25194226117714,38.0491500842935,4.27931496457996,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_100",1.58034496024394,4
"1255","JR161",136,1,"2006-11-09",2006,101,"GYN",7,NA,"Gadius spp",1,0.002,0.002,NA,155,"Night",NA,2.86756152687823e-06,3.25194226117714,38.0491500842935,4.27931496457996,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_101",1.58034496024394,4
"1256","JR161",136,1,"2006-11-09",2006,101,"GYN",4,NA,"Pleuromamma robusta",1,0.002,0.002,NA,155,"Night",NA,2.86756152687823e-06,3.25194226117714,38.0491500842935,4.27931496457996,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_101",1.58034496024394,4
"1257","JR161",275,2,"2006-11-28",2006,47,"PRM",3,NA,"Rhincalanus gigas",27,0.003,0.000111111111111111,NA,56,"Night",NA,1.9799489503369e-05,2.87584615102016,2.10947217686284,4.27841631101566,-50.10324,-38.12951,"cruise report",3.62510454207659,2.08008669018745,0.340349668761094,"JR161_275_PRM_47",0.324173801576338,8
"1258","JR161",201,2,"2006-11-20",2006,11,"ELC",5,NA,"Siphonophore",66,0.027,0.000409090909090909,NA,83,"Night","bits of",2.08954170668022e-05,2.89949478388469,7.66316122352831,4.27258813405977,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_11",0.884407962676893,6
"1259","JR161",114,2,"2006-11-06",2006,1,"GYN",2,NA,"Heterorhabdus spp",2,0.005,0.0025,NA,165,"Day",NA,2.86756152687823e-06,3.25194226117714,46.6275392821922,4.27070248796701,-60.45309,-44.43474,"cruise report",-1.86832481771708,0.246217250078917,0.195933572699626,"JR161_114_GYN_1",1.66864249663905,3
"1260","JR161",136,1,"2006-11-09",2006,99,"GYN",3,NA,"Metridia spp",8,0.011,0.001375,NA,137,"Night",NA,2.86756152687823e-06,3.25194226117714,25.4685756644251,4.2677019594641,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_GYN_99",1.40600465763038,4
"1261","JR161",214,1,"2006-11-21",2006,59,"GYN",2,NA,"Pleuromamma robusta",22,0.022,0.001,NA,123,"Night",NA,2.86756152687823e-06,3.25194226117714,17.9375654494865,4.25376349870798,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_59",1.25376349870798,6
"1262","JR161",214,2,"2006-11-21",2006,11,"ELC",5,NA,"Paraeuchaeta spp",1,4e-04,4e-04,NA,81,"Night",NA,2.08954170668022e-05,2.89949478388469,7.13992091443283,4.25163340999784,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_11",0.853693401325805,6
"1263","JR161",214,2,"2006-11-21",2006,11,"ELC",8,NA,"Themisto gaudichaudii",1,4e-04,4e-04,NA,81,"Night","bits",2.08954170668022e-05,2.89949478388469,7.13992091443283,4.25163340999784,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_11",0.853693401325805,6
"1264","JR161",214,2,"2006-11-21",2006,11,"ELC",3,NA,"Calanus propinquus",1,4e-04,4e-04,NA,81,"Night",NA,2.08954170668022e-05,2.89949478388469,7.13992091443283,4.25163340999784,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_11",0.853693401325805,6
"1265","JR161",201,2,"2006-11-20",2006,18,"ELC",3,NA,"Metridia spp",3,0.001,0.000333333333333333,NA,76,"Night",NA,2.08954170668022e-05,2.89949478388469,5.93554011168211,4.25058149896233,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_18",0.773460244242665,6
"1266","JR161",136,2,"2006-11-09",2006,7,"ELN",2,NA,"Pteropoda indet",4,0.001,0.00025,NA,72,"Night","just top bits of shell",3.72072876694056e-06,3.27156788257353,4.43626371118426,4.24907734596199,-59.5633,-44.26847,"cruise report",-1.54875940158963,0.553062551468611,0.283463891347249,"JR161_136_ELN_7",0.647017354634029,4
"1267","JR161",201,2,"2006-11-20",2006,21,"ELC",3,NA,"Oncaea spp",8,0.003,0.000375,NA,79,"Night",NA,2.08954170668022e-05,2.89949478388469,6.64065467688996,4.24817962919228,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_21",0.822210896919996,6
"1269","JR161",283,2,"2006-11-28",2006,5,"GYF",3,NA,"Ostracoda indet",1,0.001,0.001,NA,115,"Day",NA,3.53210772883569e-06,3.23693929998123,16.5343743394082,4.21838776586094,-49.99484,-37.98122,"cruise report",3.3937009960413,2.07903685346246,0.319176879525185,"JR161_283_GYF_5",1.21838776586094,8
"1270","JR161",214,1,"2006-11-21",2006,55,"GYN",8,NA,"Oncaea spp",1,0.001,0.001,NA,119,"Night",NA,2.86756152687823e-06,3.25194226117714,16.1091128451014,4.20707162377825,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_55",1.20707162377825,6
"1271","JR161",214,1,"2006-11-21",2006,55,"GYN",2,NA,"Themisto gaudichaudii",1,0.001,0.001,NA,119,"Night",NA,2.86756152687823e-06,3.25194226117714,16.1091128451014,4.20707162377825,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_GYN_55",1.20707162377825,6
"1273","JR161",214,2,"2006-11-21",2006,56,"ELC",4,NA,"Calanus simillimus",5,0.00256,0.000512,NA,85,"Night",NA,2.08954170668022e-05,2.89949478388469,8.21090741284872,4.20512119402625,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_56",0.914391155002079,6
"1274","JR161",253,1,"2006-11-25",2006,1,"ELC",1,NA,"Euphausiid indet",26,0.01,0.000384615384615385,NA,77,"Night","eyes only",2.08954170668022e-05,2.89949478388469,6.1648293805574,4.20489440942036,-53.03058,-40.51789,"cruise report",1.38421584516764,1.39444564953446,0.357628992199898,"JR161_253_ELC_1",0.789921061449543,7
"1275","JR161",159,2,"2006-11-17",2006,62,"GYN",6,NA,"Rhincalanus gigas",2,0.002,0.001,NA,118,"Night",NA,2.86756152687823e-06,3.25194226117714,15.6730458722732,4.19515340469939,-57.27877,-42.7514,"cruise report",-0.866804996877909,1.06589558422565,0.186303917566935,"JR161_159_GYN_62",1.19515340469939,5
"1277","JR161",201,2,"2006-11-20",2006,21,"ELC",4,NA,"Metridia spp",7,0.003,0.000428571428571429,NA,79,"Night",NA,2.08954170668022e-05,2.89949478388469,6.64065467688996,4.19018768221459,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_21",0.822210896919996,6
"1278","JR161",214,2,"2006-11-21",2006,18,"ELC",4,NA,"Clausocalanus spp",4,0.00119,0.0002975,NA,69,"Night",NA,2.08954170668022e-05,2.89949478388469,4.48522661861233,4.17829742084429,-55.24562,-41.15184,"cruise report",1.6879360511899,2.03533434793353,0.170823061466217,"JR161_214_ELC_18",0.651784390908862,6
"1280","JR161",201,1,"2006-11-20",2006,31,"ELC",3,NA,"Metridia spp",6,0.00213,0.000355,NA,73,"Night",NA,2.08954170668022e-05,2.89949478388469,5.28136225847233,4.17251760452235,-55.2144,-41.56429,"cruise report",1.52443008497357,2.01201820671558,0.171777187287807,"JR161_201_ELC_31",0.722745957577448,6
