"","Taxa","Group","Cruise","Event","Date","Net.number","D.N","Open.time","Close.Time","Open.depth","Close.depth","depth.covered","distance.travelled..km.","volume.filtered.in.m3..assuming.mouth.of.25m2.","X","mass..g.","N","Dry.mass....wet.mass.","mean.Individual.wet.mass..g.","mean.individual.dry.mass..g.","total.wet.mass..g.m.3.","total.dry.mass..g.","total.dry.mass..g.m.3.","total.density..ind.m.3.","total.density..ind.m.2.","Lat","Lon"
"668","Copepoda sp.","Copepod","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,0.5,1,16,0.5,0.08,3.26e-06,0.08,5.22e-07,6.53e-06,0.001990212,-50.05577,-33.9971
"669","Cyclothone sp.","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,1,4,33.05,0.25,0.082625,6.53e-06,0.3305,2.16e-06,2.61e-05,0.007960848,-50.05577,-33.9971
"670","Krefftichthys anderssoni","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,11,33,26.7,0.333333333,0.089,7.18e-05,2.937,1.92e-05,0.000215334,0.065676998,-50.05577,-33.9971
"671","Hippopodiidae sp.","Jelly","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,2,1,4.5,2,0.09,1.31e-05,0.09,5.87e-07,6.53e-06,0.001990212,-50.05577,-33.9971
"672","Amphipoda sp. ","Amphipod","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,0.5,1,23.86,0.5,0.1193,3.26e-06,0.1193,7.78e-07,6.53e-06,0.001990212,-50.05577,-33.9971
"673","Euphausia superba","Euphausiid","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,0.5,1,25,0.5,0.125,3.26e-06,0.125,8.16e-07,6.53e-06,0.001990212,-50.05577,-33.9971
"674","Euphausia frigida","Euphausiid","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,0.5,1,25,0.5,0.125,3.26e-06,0.125,8.16e-07,6.53e-06,0.001990212,-50.05577,-33.9971
"675","Pteropoda sp.","Pteropod","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,0.5,1,33,0.5,0.165,3.26e-06,0.165,1.08e-06,6.53e-06,0.001990212,-50.05577,-33.9971
"676","Clear pink jellyfish","Jelly","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,4,1,4.5,4,0.18,2.61e-05,0.18,1.17e-06,6.53e-06,0.001990212,-50.05577,-33.9971
"677","Notolepis sp. (larvae)","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,1,1,19.2,1,0.192,6.53e-06,0.192,1.25e-06,6.53e-06,0.001990212,-50.05577,-33.9971
"678","Slosarczykovia circumantarctica","Squid","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,14,9,14.79,1.555555556,0.230066667,9.14e-05,2.0706,1.35e-05,5.87e-05,0.017911909,-50.05577,-33.9971
"679","Protomyctophum parallelum","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,1,1,26.6,1,0.266,6.53e-06,0.266,1.74e-06,6.53e-06,0.001990212,-50.05577,-33.9971
"680","Atolla wyvillei","Jelly","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,42,5,4.92,8.4,0.41328,0.000274062,2.0664,1.35e-05,3.26e-05,0.00995106,-50.05577,-33.9971
"681","Bathylagus sp.","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,44,14,13.53333333,3.142857143,0.425333333,0.000287113,5.954666667,3.89e-05,9.14e-05,0.027862969,-50.05577,-33.9971
"682","Acanthephyra sp.","Deca","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,6,1,13,6,0.78,3.92e-05,0.78,5.09e-06,6.53e-06,0.001990212,-50.05577,-33.9971
"683","Electrona carlsbergi","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,9,1,30.9,9,2.781,5.87e-05,2.781,1.81e-05,6.53e-06,0.001990212,-50.05577,-33.9971
"684","Gymnoscopelus braueri","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,26,3,34,8.666666667,2.946666667,0.000169657,8.84,5.77e-05,1.96e-05,0.005970636,-50.05577,-33.9971
"685","Electrona antarctica","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,42,4,30.9,10.5,3.2445,0.000274062,12.978,8.47e-05,2.61e-05,0.007960848,-50.05577,-33.9971
"686","Periphylla periphylla","Jelly","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,593,8,4.5,74.125,3.335625,0.003869494,26.685,0.000174127,5.22e-05,0.015921697,-50.05577,-33.9971
"687","Nansenia antarctica","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,17,1,26.7,17,4.539,0.00011093,4.539,2.96e-05,6.53e-06,0.001990212,-50.05577,-33.9971
"688","Lampanyctus achirus","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,37,2,26.7,18.5,4.9395,0.000241436,9.879,6.45e-05,1.31e-05,0.003980424,-50.05577,-33.9971
"689","Stomias sp.","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,19,1,26.7,19,5.073,0.00012398,5.073,3.31e-05,6.53e-06,0.001990212,-50.05577,-33.9971
"690","Nemichthyidae sp.","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,28,1,26.7,28,7.476,0.000182708,7.476,4.88e-05,6.53e-06,0.001990212,-50.05577,-33.9971
"691","Lampadena sp.","Fish","JR200",225,"10/04/2009",2,"N","00:16","01:03",704.9,399.9,305,6.13,153250,NA,40,1,26.7,40,10.68,0.000261011,10.68,6.97e-05,6.53e-06,0.001990212,-50.05577,-33.9971
"692","Euphausia vallentini","Euphausiid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,2,34,25,0.058823529,0.014705882,1.48e-05,0.5,3.71e-06,0.000252319,0.050463822,-50.04993,-33.7897
"693","Sagitta sp.","Chaet","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,3,21,13,0.142857143,0.018571429,2.23e-05,0.39,2.89e-06,0.000155844,0.031168831,-50.04993,-33.7897
"694","Thysanoessa sp.","Euphausiid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,1,13,25,0.076923077,0.019230769,7.42e-06,0.25,1.86e-06,9.65e-05,0.019294991,-50.04993,-33.7897
"695","Diphyes sp. 1","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,4.56,0.5,0.0228,3.71e-06,0.0228,1.69e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"696","Diphyes sp. 2","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,4.56,0.5,0.0228,3.71e-06,0.0228,1.69e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"697","Atolla sp. ","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,4.92,0.5,0.0246,3.71e-06,0.0246,1.83e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"698","Clio pyramidata","Pteropod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,6,33,0.083333333,0.0275,3.71e-06,0.165,1.22e-06,4.45e-05,0.00890538,-50.04993,-33.7897
"699","Sibogita sp.","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,18,29,4.5,0.620689655,0.027931034,0.000133581,0.81,6.01e-06,0.000215213,0.043042672,-50.04993,-33.7897
"700","Themisto gaudichaudii","Amphipod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,24,107,23.86,0.224299065,0.053517757,0.000178108,5.7264,4.25e-05,0.000794063,0.158812616,-50.04993,-33.7897
"701","Salpa thompsoni","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,177,150,4.71,1.18,0.055578,0.001313544,8.3367,6.19e-05,0.001113173,0.222634508,-50.04993,-33.7897
"702","Euphausia triacantha","Euphausiid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,90,393,25,0.229007634,0.057251908,0.000667904,22.5,0.000166976,0.002916512,0.583302412,-50.04993,-33.7897
"703","Natantia sp.","Dec","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,13,0.5,0.065,3.71e-06,0.065,4.82e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"704","Galiteuthis glacialis","Squid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,14.79,0.5,0.07395,3.71e-06,0.07395,5.49e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"705","Cyphocaris richardi","Amphipod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,2,6,23.86,0.333333333,0.079533333,1.48e-05,0.4772,3.54e-06,4.45e-05,0.00890538,-50.04993,-33.7897
"706","Parandania boecki","Amphipod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,24,64,23.86,0.375,0.089475,0.000178108,5.7264,4.25e-05,0.000474954,0.094990724,-50.04993,-33.7897
"707","Alluroteuthis antarcticus","Squid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,2,3,14.79,0.666666667,0.0986,1.48e-05,0.2958,2.2e-06,2.23e-05,0.00445269,-50.04993,-33.7897
"708","Calycopsis borgrevichi","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,28,11,4.66,2.545454545,0.118618182,0.000207792,1.3048,9.68e-06,8.16e-05,0.016326531,-50.04993,-33.7897
"709","Primno macropa","Amphipod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,23.86,0.5,0.1193,3.71e-06,0.1193,8.85e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"710","Eurythenes obesus","Amphipod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,23.86,0.5,0.1193,3.71e-06,0.1193,8.85e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"711","Vibilia antarctica","Amphipod","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,23.86,0.5,0.1193,3.71e-06,0.1193,8.85e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"712","Neognathophausia gigas","Dec","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,0.5,1,25,0.5,0.125,3.71e-06,0.125,9.28e-07,7.42e-06,0.00148423,-50.04993,-33.7897
"713","Krefftichthys anderssoni","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,1,2,26.7,0.5,0.1335,7.42e-06,0.267,1.98e-06,1.48e-05,0.00296846,-50.04993,-33.7897
"714","Protomyctophum bolini","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,54,72,25.4,0.75,0.1905,0.000400742,13.716,0.000101788,0.000534323,0.106864564,-50.04993,-33.7897
"715","Periphylla periphylla","Jelly","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,21,4,4.5,5.25,0.23625,0.000155844,0.945,7.01e-06,2.97e-05,0.00593692,-50.04993,-33.7897
"716","Euphausia superba","Euphausiid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,1,1,25,1,0.25,7.42e-06,0.25,1.86e-06,7.42e-06,0.00148423,-50.04993,-33.7897
"717","Slosarczykovia circumantarctica","Squid","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,12,6,14.79,2,0.2958,8.91e-05,1.7748,1.32e-05,4.45e-05,0.00890538,-50.04993,-33.7897
"718","Protomyctophum andriashevi","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,1.2,1,26.6,1.2,0.3192,8.91e-06,0.3192,2.37e-06,7.42e-06,0.00148423,-50.04993,-33.7897
"719","Acanthephyra sp.","Deca","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,31,4,13,7.75,1.0075,0.000230056,4.03,2.99e-05,2.97e-05,0.00593692,-50.04993,-33.7897
"720","Gymnoscopelus braueri","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,21,7,34,3,1.02,0.000155844,7.14,5.3e-05,5.19e-05,0.01038961,-50.04993,-33.7897
"721","Electrona antarctica","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,16,3,30.9,5.333333333,1.648,0.000118738,4.944,3.67e-05,2.23e-05,0.00445269,-50.04993,-33.7897
"722","Stomias sp.","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,17,1,26.7,17,4.539,0.00012616,4.539,3.37e-05,7.42e-06,0.00148423,-50.04993,-33.7897
"723","Electrona subaspera","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,31,1,30.9,31,9.579,0.000230056,9.579,7.11e-05,7.42e-06,0.00148423,-50.04993,-33.7897
"724","Gymnoscopelus fraseri","Fish","JR200",226,"10/04/2009",1,"N","03:25","04:11",402,202,200,5.39,134750,NA,82,2,32.46,41,13.3086,0.000608534,26.6172,0.00019753,1.48e-05,0.00296846,-50.04993,-33.7897
"725","Euphausia vallentini","Euphausiid","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,12,25,0.041666667,0.010416667,3.52e-06,0.125,8.8e-07,8.45e-05,0.015042254,-50.04993,-33.7897
"726","Sagitta sp.","Chaet","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,15,56,13,0.267857143,0.034821429,0.000105634,1.95,1.37e-05,0.000394366,0.070197183,-50.04993,-33.7897
"727","Tomopteris sp.","worm","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,2,8,15.49,0.25,0.038725,1.41e-05,0.3098,2.18e-06,5.63e-05,0.010028169,-50.04993,-33.7897
"728","Pareuchaeta sp.","copepod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,2,16,0.25,0.04,3.52e-06,0.08,5.63e-07,1.41e-05,0.002507042,-50.04993,-33.7897
"729","Clio pyramidata","Pteropod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,4,33,0.125,0.04125,3.52e-06,0.165,1.16e-06,2.82e-05,0.005014085,-50.04993,-33.7897
"730","Jellyfish (unknown)","Jelly","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,4,4,4.5,1,0.045,2.82e-05,0.18,1.27e-06,2.82e-05,0.005014085,-50.04993,-33.7897
"731","Clear jellyfish (unknown)","Jelly","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,1,1,4.5,1,0.045,7.04e-06,0.045,3.17e-07,7.04e-06,0.001253521,-50.04993,-33.7897
"732","Themisto gaudichaudii","Amphipod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,5,24,23.86,0.208333333,0.049708333,3.52e-05,1.193,8.4e-06,0.000169014,0.030084507,-50.04993,-33.7897
"733","Primno macropa","Amphipod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,2,23.86,0.25,0.05965,3.52e-06,0.1193,8.4e-07,1.41e-05,0.002507042,-50.04993,-33.7897
"734","Thysanoessa sp.","Euphausiid","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,2,25,0.25,0.0625,3.52e-06,0.125,8.8e-07,1.41e-05,0.002507042,-50.04993,-33.7897
"735","Euphausia triacantha","Euphausiid","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,200,780,25,0.256410256,0.064102564,0.001408451,50,0.000352113,0.005492958,0.977746479,-50.04993,-33.7897
"736","Galiteuthis glacialis","Squid","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,1,14.79,0.5,0.07395,3.52e-06,0.07395,5.21e-07,7.04e-06,0.001253521,-50.04993,-33.7897
"737","Calycopsis borgrevichi","Jelly","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,2,1,4.66,2,0.0932,1.41e-05,0.0932,6.56e-07,7.04e-06,0.001253521,-50.04993,-33.7897
"738","Salpa thompsoni","Jelly","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,947,459,4.71,2.063180828,0.097175817,0.006669014,44.6037,0.000314111,0.003232394,0.575366197,-50.04993,-33.7897
"739","Parandania boecki","Amphipod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,1,2,23.86,0.5,0.1193,7.04e-06,0.2386,1.68e-06,1.41e-05,0.002507042,-50.04993,-33.7897
"740","Eurythenes obesus","Amphipod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,1,23.86,0.5,0.1193,3.52e-06,0.1193,8.4e-07,7.04e-06,0.001253521,-50.04993,-33.7897
"741","Cyllopus magellanicus","Amphipod","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,0.5,1,23.86,0.5,0.1193,3.52e-06,0.1193,8.4e-07,7.04e-06,0.001253521,-50.04993,-33.7897
"742","Munida sp.","Dec","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,1,1,13,1,0.13,7.04e-06,0.13,9.15e-07,7.04e-06,0.001253521,-50.04993,-33.7897
"743","Protomyctophum tenisoni","Fish","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,9,13,27.8,0.692307692,0.192461538,6.34e-05,2.502,1.76e-05,9.15e-05,0.016295775,-50.04993,-33.7897
"744","Protomyctophum bolini","Fish","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,4,3,25.4,1.333333333,0.338666667,2.82e-05,1.016,7.15e-06,2.11e-05,0.003760563,-50.04993,-33.7897
"745","Gymnoscopelus fraseri","Fish","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,10,7,32.46,1.428571429,0.463714286,7.04e-05,3.246,2.29e-05,4.93e-05,0.008774648,-50.04993,-33.7897
"746","Gymnoscopelus braueri","Fish","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,67,33,34,2.03030303,0.69030303,0.000471831,22.78,0.000160423,0.000232394,0.041366197,-50.04993,-33.7897
"747","Stomias gracilis","Fish","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,10,1,26.7,10,2.67,7.04e-05,2.67,1.88e-05,7.04e-06,0.001253521,-50.04993,-33.7897
"748","Electrona antarctica","Fish","JR200",226,"10/04/2009",2,"N","04:11","04:56",209,31,178,5.68,142000,NA,9,1,30.9,9,2.781,6.34e-05,2.781,1.96e-05,7.04e-06,0.001253521,-50.04993,-33.7897
"749","Pareuchaeta sp.","copepod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,31,16,0.016129032,0.002580645,6.29e-06,0.08,1.01e-06,0.000389937,0.081106918,-50.60146,-33.8561
"750","Salpa thompsoni","Jelly","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,6,4.71,0.083333333,0.003925,6.29e-06,0.02355,2.96e-07,7.55e-05,0.015698113,-50.60146,-33.8561
"751","Galiteuthis glacialis","Squid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,7,14.79,0.071428571,0.010564286,6.29e-06,0.07395,9.3e-07,8.81e-05,0.018314465,-50.60146,-33.8561
"752","Primno macropa","Amphipod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,9,23.86,0.055555556,0.013255556,6.29e-06,0.1193,1.5e-06,0.000113208,0.02354717,-50.60146,-33.8561
"753","Euphausia vallentini","Euphausiid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,2,36,25,0.055555556,0.013888889,2.52e-05,0.5,6.29e-06,0.00045283,0.094188679,-50.60146,-33.8561
"754","Euphausia frigida","Euphausiid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,3,47,25,0.063829787,0.015957447,3.77e-05,0.75,9.43e-06,0.000591195,0.122968553,-50.60146,-33.8561
"755","Cyphocaris richardi","Amphipod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,7,23.86,0.071428571,0.017042857,6.29e-06,0.1193,1.5e-06,8.81e-05,0.018314465,-50.60146,-33.8561
"756","Thysanoessa sp.","Euphausiid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,3,42,25,0.071428571,0.017857143,3.77e-05,0.75,9.43e-06,0.000528302,0.109886792,-50.60146,-33.8561
"757","Diphyes sp. 1","Jelly","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,1,4.56,0.5,0.0228,6.29e-06,0.0228,2.87e-07,1.26e-05,0.002616352,-50.60146,-33.8561
"758","Diphyes sp. 2","Jelly","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,1,4.56,0.5,0.0228,6.29e-06,0.0228,2.87e-07,1.26e-05,0.002616352,-50.60146,-33.8561
"759","Krefftichthys anderssoni","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,5,26.7,0.1,0.0267,6.29e-06,0.1335,1.68e-06,6.29e-05,0.013081761,-50.60146,-33.8561
"760","Tomopteris sp.","worm","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,1,5,15.49,0.2,0.03098,1.26e-05,0.1549,1.95e-06,6.29e-05,0.013081761,-50.60146,-33.8561
"761","Sagitta sp.","Chaet","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,15,58,13,0.25862069,0.03362069,0.000188679,1.95,2.45e-05,0.00072956,0.151748428,-50.60146,-33.8561
"762","Clear jellyfish (unknown)","Jelly","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,10,10,4.5,1,0.045,0.000125786,0.45,5.66e-06,0.000125786,0.026163522,-50.60146,-33.8561
"763","Notolepis sp. (larvae)","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,2,19.2,0.25,0.048,6.29e-06,0.096,1.21e-06,2.52e-05,0.005232704,-50.60146,-33.8561
"764","Alluroteuthis antarcticus","Squid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,1,3,14.79,0.333333333,0.0493,1.26e-05,0.1479,1.86e-06,3.77e-05,0.007849057,-50.60146,-33.8561
"765","Euphausia triacantha","Euphausiid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,143,709,25,0.201692525,0.050423131,0.001798742,35.75,0.000449686,0.008918239,1.854993711,-50.60146,-33.8561
"766","Themisto gaudichaudii","Amphipod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,80,353,23.86,0.226628895,0.054073654,0.001006289,19.088,0.000240101,0.004440252,0.923572327,-50.60146,-33.8561
"767","Clio pyramidata","Pteropod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,2,33,0.25,0.0825,6.29e-06,0.165,2.08e-06,2.52e-05,0.005232704,-50.60146,-33.8561
"768","Parandania boecki","Amphipod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,24,60,23.86,0.4,0.09544,0.000301887,5.7264,7.2e-05,0.000754717,0.156981132,-50.60146,-33.8561
"769","Calycopsis borgrevichi","Jelly","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,15,7,4.66,2.142857143,0.099857143,0.000188679,0.699,8.79e-06,8.81e-05,0.018314465,-50.60146,-33.8561
"770","Amphipoda sp. ","Amphipod","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,0.5,1,23.86,0.5,0.1193,6.29e-06,0.1193,1.5e-06,1.26e-05,0.002616352,-50.60146,-33.8561
"771","Protomyctophum bolini","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,28,23,25.4,1.217391304,0.309217391,0.000352201,7.112,8.95e-05,0.000289308,0.060176101,-50.60146,-33.8561
"772","Pasiphae scotiae","Deca","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,8,3,13,2.666666667,0.346666667,0.000100629,1.04,1.31e-05,3.77e-05,0.007849057,-50.60146,-33.8561
"773","Slosarczykovia circumantarctica","Squid","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,5,2,14.79,2.5,0.36975,6.29e-05,0.7395,9.3e-06,2.52e-05,0.005232704,-50.60146,-33.8561
"774","Bathylagus sp.","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,28,3,13.53333333,9.333333333,1.263111111,0.000352201,3.789333333,4.77e-05,3.77e-05,0.007849057,-50.60146,-33.8561
"775","Gymnoscopelus fraseri","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,21,5,32.46,4.2,1.36332,0.000264151,6.8166,8.57e-05,6.29e-05,0.013081761,-50.60146,-33.8561
"776","Electrona antarctica","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,34,5,30.9,6.8,2.1012,0.000427673,10.506,0.000132151,6.29e-05,0.013081761,-50.60146,-33.8561
"777","Electrona carlsbergi","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,14,2,30.9,7,2.163,0.000176101,4.326,5.44e-05,2.52e-05,0.005232704,-50.60146,-33.8561
"778","Gymnoscopelus braueri","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,107,12,34,8.916666667,3.031666667,0.001345912,36.38,0.00045761,0.000150943,0.031396226,-50.60146,-33.8561
"779","Gymnoscopelus nicholsi","Fish","JR200",235,"10/04/2009",1,"N","22:18","23:05",409,201,208,3.18,79500,NA,22,1,40.4,22,8.888,0.00027673,8.888,0.000111799,1.26e-05,0.002616352,-50.60146,-33.8561
