"","Taxa","Group","Cruise","Event","Date","Net.number","D.N","Open.time","Close.Time","Open.depth","Close.depth","depth.covered","distance.travelled..km.","volume.filtered.in.m3..assuming.mouth.of.25m2.","X","mass..g.","N","Dry.mass....wet.mass.","mean.Individual.wet.mass..g.","mean.individual.dry.mass..g.","total.wet.mass..g.m.3.","total.dry.mass..g.","total.dry.mass..g.m.3.","total.density..ind.m.3.","total.density..ind.m.2.","Lat","Lon"
"561","Sibogita sp.","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,6,7,4.5,0.857142857,0.038571429,7.77e-05,0.27,3.5e-06,9.06e-05,0.018213592,-52.8225,-39.0802
"562","Hyperidae indet.","Amphipod","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,0.2,1,23.86,0.2,0.04772,2.59e-06,0.04772,6.18e-07,1.29e-05,0.002601942,-52.8225,-39.0802
"563","Salpa thompsoni","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,54,51,4.71,1.058823529,0.049870588,0.000699029,2.5434,3.29e-05,0.000660194,0.132699029,-52.8225,-39.0802
"564","Euphausia triacantha","Euphausiid","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,50,223,25,0.224215247,0.056053812,0.000647249,12.5,0.000161812,0.002886731,0.58023301,-52.8225,-39.0802
"565","Tomopteris sp.","worm","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,3,8,15.49,0.375,0.0580875,3.88e-05,0.4647,6.02e-06,0.00010356,0.020815534,-52.8225,-39.0802
"566","Cyphocaris richardi","Amphipod","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,8,30,23.86,0.266666667,0.063626667,0.00010356,1.9088,2.47e-05,0.00038835,0.078058252,-52.8225,-39.0802
"567","Pasiphaea","Deca","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,1,2,13,0.5,0.065,1.29e-05,0.13,1.68e-06,2.59e-05,0.005203883,-52.8225,-39.0802
"568","Parandania boecki","Amphipod","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,15,40,23.86,0.375,0.089475,0.000194175,3.579,4.63e-05,0.000517799,0.10407767,-52.8225,-39.0802
"569","Gigantocypris sp.","Ostracod","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,1,2,24,0.5,0.12,1.29e-05,0.24,3.11e-06,2.59e-05,0.005203883,-52.8225,-39.0802
"570","Krefftichthys anderssoni","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,16,23,26.7,0.695652174,0.18573913,0.00020712,4.272,5.53e-05,0.000297735,0.05984466,-52.8225,-39.0802
"571","Periphylla periphylla","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,40,9,4.5,4.444444444,0.2,0.000517799,1.8,2.33e-05,0.000116505,0.023417476,-52.8225,-39.0802
"572","Krill","Euphausiid","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,34,20,25,1.7,0.425,0.000440129,8.5,0.000110032,0.0002589,0.052038835,-52.8225,-39.0802
"573","PRM","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,10,5,26.7,2,0.534,0.00012945,2.67,3.46e-05,6.47e-05,0.013009709,-52.8225,-39.0802
"574","Atolla sp.","Jelly","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,110,9,4.92,12.22222222,0.601333333,0.001423948,5.412,7.01e-05,0.000116505,0.023417476,-52.8225,-39.0802
"575","Nansenia antarctica","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,7,1,26.7,7,1.869,9.06e-05,1.869,2.42e-05,1.29e-05,0.002601942,-52.8225,-39.0802
"576","ELN","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,98,12,30.9,8.166666667,2.5235,0.001268608,30.282,0.000392,0.00015534,0.031223301,-52.8225,-39.0802
"577","GYR","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,191,22,32.46,8.681818182,2.818118182,0.002472492,61.9986,0.000802571,0.00028479,0.057242718,-52.8225,-39.0802
"578","BAX","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,404,26,26.7,15.53846154,4.148769231,0.005229773,107.868,0.00139635,0.00033657,0.067650485,-52.8225,-39.0802
"579","GYN","Fish","JR177",328,"05/02/2008",1,"N","00:05","00:50",405,204,201,3.09,77250,NA,21,1,40.4,21,8.484,0.000271845,8.484,0.000109825,1.29e-05,0.002601942,-52.8225,-39.0802
"580","Thysanoessa sp.","Euphausiid","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,15,230,25,0.065217391,0.016304348,0.00016129,3.75,4.03e-05,0.002473118,0.477311828,-52.8225,-39.0802
"581","Diphyes sp. 2","Jelly","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,2,5,4.56,0.4,0.01824,2.15e-05,0.0912,9.81e-07,5.38e-05,0.010376344,-52.8225,-39.0802
"582","Euphausia frigida","Euphausiid","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,18,220,25,0.081818182,0.020454545,0.000193548,4.5,4.84e-05,0.002365591,0.45655914,-52.8225,-39.0802
"583","Cyphocaris richardi","Amphipod","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,0.1,1,23.86,0.1,0.02386,1.08e-06,0.02386,2.57e-07,1.08e-05,0.002075269,-52.8225,-39.0802
"584","Scina sp.","Amphipod","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,0.1,1,23.86,0.1,0.02386,1.08e-06,0.02386,2.57e-07,1.08e-05,0.002075269,-52.8225,-39.0802
"585","Salpa thompsoni","Jelly","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,336,483,4.71,0.695652174,0.032765217,0.003612903,15.8256,0.000170168,0.005193548,1.002354839,-52.8225,-39.0802
"586","Themisto gaudichaudii","Amphipod","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,263,1696,23.86,0.155070755,0.036999882,0.002827957,62.7518,0.000674751,0.018236559,3.519655914,-52.8225,-39.0802
"587","Diphyes sp. 1","Jelly","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,74,88,4.56,0.840909091,0.038345455,0.000795699,3.3744,3.63e-05,0.000946237,0.182623656,-52.8225,-39.0802
"588","Sagitta sp.","Chaet","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,29,88,13,0.329545455,0.042840909,0.000311828,3.77,4.05e-05,0.000946237,0.182623656,-52.8225,-39.0802
"589","Tomopteris sp.","worm","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,238,700,15.49,0.34,0.052666,0.00255914,36.8662,0.000396411,0.007526882,1.452688172,-52.8225,-39.0802
"590","Parandania boecki","Amphipod","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,0.5,2,23.86,0.25,0.05965,5.38e-06,0.1193,1.28e-06,2.15e-05,0.004150538,-52.8225,-39.0802
"591","Euphausia triacantha","Euphausiid","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,220,700,25,0.314285714,0.078571429,0.002365591,55,0.000591398,0.007526882,1.452688172,-52.8225,-39.0802
"592","Eurythenes obesus","Amphipod","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,1,2,23.86,0.5,0.1193,1.08e-05,0.2386,2.57e-06,2.15e-05,0.004150538,-52.8225,-39.0802
"593","Calycopsis borgrevichi","Jelly","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,37,13,4.66,2.846153846,0.132630769,0.000397849,1.7242,1.85e-05,0.000139785,0.026978495,-52.8225,-39.0802
"594","Pasiphaea sp.","Deca","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,2,1,13,2,0.26,2.15e-05,0.26,2.8e-06,1.08e-05,0.002075269,-52.8225,-39.0802
"595","Krill","Euphausiid","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,96,59,25,1.627118644,0.406779661,0.001032258,24,0.000258065,0.000634409,0.12244086,-52.8225,-39.0802
"596","Slosarczykovia circumantarctica","Squid","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,31,10,14.79,3.1,0.45849,0.000333333,4.5849,4.93e-05,0.000107527,0.020752688,-52.8225,-39.0802
"597","PRM","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,22,11,26.7,2,0.534,0.000236559,5.874,6.32e-05,0.00011828,0.022827957,-52.8225,-39.0802
"598","ELN","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,44,16,30.9,2.75,0.84975,0.000473118,13.596,0.000146194,0.000172043,0.033204301,-52.8225,-39.0802
"599","Medusae (flat, transparent)","Jelly","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,44,2,4.5,22,0.99,0.000473118,1.98,2.13e-05,2.15e-05,0.004150538,-52.8225,-39.0802
"600","PRY","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,62,15,25.4,4.133333333,1.049866667,0.000666667,15.748,0.000169333,0.00016129,0.031129032,-52.8225,-39.0802
"601","GYF","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,29,8,32.46,3.625,1.176675,0.000311828,9.4134,0.000101219,8.6e-05,0.016602151,-52.8225,-39.0802
"602","GYR","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,145,33,32.46,4.393939394,1.426272727,0.00155914,47.067,0.000506097,0.000354839,0.068483871,-52.8225,-39.0802
"603","GYN","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,23,4,40.4,5.75,2.323,0.000247312,9.292,9.99e-05,4.3e-05,0.008301075,-52.8225,-39.0802
"604","BAX","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,140,8,26.7,17.5,4.6725,0.001505376,37.38,0.000401935,8.6e-05,0.016602151,-52.8225,-39.0802
"605","Paradiplospinus gracilis","Fish","JR177",328,"05/02/2008",2,"N","00:54","01:40",205,12,193,3.72,93000,NA,40,1,30.9,40,12.36,0.000430108,12.36,0.000132903,1.08e-05,0.002075269,-52.8225,-39.0802
"606","Thysanoessa sp.","Euphausiid","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.5,8,25,0.0625,0.015625,5.8e-06,0.125,1.45e-06,9.28e-05,0.02765913,-52.7327,-38.9599
"607","Cyllopus sp.","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.4,4,23.86,0.1,0.02386,4.64e-06,0.09544,1.11e-06,4.64e-05,0.013829565,-52.7327,-38.9599
"608","Eusiroides stenopleura","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.1,1,23.86,0.1,0.02386,1.16e-06,0.02386,2.77e-07,1.16e-05,0.003457391,-52.7327,-38.9599
"609","Themisto gaudichaudii","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.2,2,23.86,0.1,0.02386,2.32e-06,0.04772,5.53e-07,2.32e-05,0.006914783,-52.7327,-38.9599
"610","Euphausia frigida","Euphausiid","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.3,3,25,0.1,0.025,3.48e-06,0.075,8.7e-07,3.48e-05,0.010372174,-52.7327,-38.9599
"611","Tomopteris sp.","Worm","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.5,2,15.49,0.25,0.038725,5.8e-06,0.07745,8.98e-07,2.32e-05,0.006914783,-52.7327,-38.9599
"612","Euphausia triacantha","Euphausiid","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,4,20,25,0.2,0.05,4.64e-05,1,1.16e-05,0.000231884,0.069147826,-52.7327,-38.9599
"613","Medusae indet.","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,19,11,4.5,1.727272727,0.077727273,0.00022029,0.855,9.91e-06,0.000127536,0.038031304,-52.7327,-38.9599
"614","Cyphocaris richardi","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,3,23.86,0.333333333,0.079533333,1.16e-05,0.2386,2.77e-06,3.48e-05,0.010372174,-52.7327,-38.9599
"615","Salpa thompsoni (colonial)","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,7,4,4.71,1.75,0.082425,8.12e-05,0.3297,3.82e-06,4.64e-05,0.013829565,-52.7327,-38.9599
"616","Clio recurva","Pteropod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,4,33,0.25,0.0825,1.16e-05,0.33,3.83e-06,4.64e-05,0.013829565,-52.7327,-38.9599
"617","Sagitta sp.","Chaet","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,3,4,13,0.75,0.0975,3.48e-05,0.39,4.52e-06,4.64e-05,0.013829565,-52.7327,-38.9599
"618","Nipple medusae","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,14,6,4.5,2.333333333,0.105,0.000162319,0.63,7.3e-06,6.96e-05,0.020744348,-52.7327,-38.9599
"619","Parandania boecki","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.5,1,23.86,0.5,0.1193,5.8e-06,0.1193,1.38e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"620","Pegohyperia sp.","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,2,23.86,0.5,0.1193,1.16e-05,0.2386,2.77e-06,2.32e-05,0.006914783,-52.7327,-38.9599
"621","Gigantocypris sp.","Ostracod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,0.5,1,24,0.5,0.12,5.8e-06,0.12,1.39e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"622","Gennadus sp.","Dec","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,24,24,13,1,0.13,0.000278261,3.12,3.62e-05,0.000278261,0.082977391,-52.7327,-38.9599
"623","Hydromedusae indet.","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,10,3,4.5,3.333333333,0.15,0.000115942,0.45,5.22e-06,3.48e-05,0.010372174,-52.7327,-38.9599
"624","Pasiphaea","Dec","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,9,7,13,1.285714286,0.167142857,0.000104348,1.17,1.36e-05,8.12e-05,0.024201739,-52.7327,-38.9599
"625","GYO","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,1,19.9,1,0.199,1.16e-05,0.199,2.31e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"626","Krill","Euphausiid","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,7,8,25,0.875,0.21875,8.12e-05,1.75,2.03e-05,9.28e-05,0.02765913,-52.7327,-38.9599
"627","Hyperia macrocephala","Amphipod","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,1,23.86,1,0.2386,1.16e-05,0.2386,2.77e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"628","Gnathophausia sp.","Dec","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,1,25,1,0.25,1.16e-05,0.25,2.9e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"629","Cynomacrurus piriei","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,1,26.7,1,0.267,1.16e-05,0.267,3.1e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"630","Krefftichthys anderssoni","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,1,1,26.7,1,0.267,1.16e-05,0.267,3.1e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"631","Notolepis sp.","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,4,2,19.2,2,0.384,4.64e-05,0.768,8.9e-06,2.32e-05,0.006914783,-52.7327,-38.9599
"632","Pelagonemertes","Worm","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,3,1,15.49,3,0.4647,3.48e-05,0.4647,5.39e-06,1.16e-05,0.003457391,-52.7327,-38.9599
"633","Paraphyllina ransoni","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,156,4,4.5,39,1.755,0.001808696,7.02,8.14e-05,4.64e-05,0.013829565,-52.7327,-38.9599
"634","Poromitra crassiceps","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,7,1,26.7,7,1.869,8.12e-05,1.869,2.17e-05,1.16e-05,0.003457391,-52.7327,-38.9599
"635","ELN","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,73,12,30.9,6.083333333,1.87975,0.000846377,22.557,0.00026153,0.00013913,0.041488696,-52.7327,-38.9599
"636","Atolla sp.","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,345,7,4.92,49.28571429,2.424857143,0.004,16.974,0.0001968,8.12e-05,0.024201739,-52.7327,-38.9599
"637","Hydromedusae (brown/clear)","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,54,1,4.5,54,2.43,0.000626087,2.43,2.82e-05,1.16e-05,0.003457391,-52.7327,-38.9599
"638","BAX","Fish","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,46,3,26.7,15.33333333,4.094,0.000533333,12.282,0.0001424,3.48e-05,0.010372174,-52.7327,-38.9599
"639","Periphylla periphylla","Jelly","JR177",329,"05/02/2008",1,"N","03:27","04:13",1001.9,703.7,298.2,3.45,86250,NA,2962,4,4.5,740.5,33.3225,0.034342029,133.29,0.001545391,4.64e-05,0.013829565,-52.7327,-38.9599
"640","Marrus antarcticus","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,11,63,4.5,0.174603175,0.007857143,0.000108911,0.495,4.9e-06,0.000623762,0.18700396,-52.7327,-38.9599
"641","Hydromedusae (clear)","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,32,112,4.5,0.285714286,0.012857143,0.000316832,1.44,1.43e-05,0.001108911,0.332451485,-52.7327,-38.9599
"642","Diphyes sp. 1","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,2,7,4.56,0.285714286,0.013028571,1.98e-05,0.0912,9.03e-07,6.93e-05,0.020778218,-52.7327,-38.9599
"643","Worm","worm","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.2,2,15.49,0.1,0.01549,1.98e-06,0.03098,3.07e-07,1.98e-05,0.005936634,-52.7327,-38.9599
"644","Primno macropa","Amphipod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.5,6,23.86,0.083333333,0.019883333,4.95e-06,0.1193,1.18e-06,5.94e-05,0.017809901,-52.7327,-38.9599
"645","Hydromedusae indet.","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.5,1,4.5,0.5,0.0225,4.95e-06,0.0225,2.23e-07,9.9e-06,0.002968317,-52.7327,-38.9599
"646","Euphausia frigida","Euphausiid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,11,25,0.090909091,0.022727273,9.9e-06,0.25,2.48e-06,0.000108911,0.032651485,-52.7327,-38.9599
"647","Themisto gaudichaudii","Amphipod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.7,7,23.86,0.1,0.02386,6.93e-06,0.16702,1.65e-06,6.93e-05,0.020778218,-52.7327,-38.9599
"648","Vibilia antarctica","Amphipod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.1,1,23.86,0.1,0.02386,9.9e-07,0.02386,2.36e-07,9.9e-06,0.002968317,-52.7327,-38.9599
"649","Salpa thompsoni","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,23,42,4.71,0.547619048,0.025792857,0.000227723,1.0833,1.07e-05,0.000415842,0.124669307,-52.7327,-38.9599
"650","Gennadus sp.","Dec","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,5,13,0.2,0.026,9.9e-06,0.13,1.29e-06,4.95e-05,0.014841584,-52.7327,-38.9599
"651","Cyphocaris richardi","Amphipod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,3,24,23.86,0.125,0.029825,2.97e-05,0.7158,7.09e-06,0.000237624,0.071239604,-52.7327,-38.9599
"652","Sagitta sp.","Chaet","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,57,200,13,0.285,0.03705,0.000564356,7.41,7.34e-05,0.001980198,0.593663366,-52.7327,-38.9599
"653","Krill","Euphausiid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,2,9,25,0.222222222,0.055555556,1.98e-05,0.5,4.95e-06,8.91e-05,0.026714851,-52.7327,-38.9599
"654","Euphausia triacantha","Euphausiid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,63,261,25,0.24137931,0.060344828,0.000623762,15.75,0.000155941,0.002584158,0.774730693,-52.7327,-38.9599
"655","Gnathophausia sp.","Dec","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,4,25,0.25,0.0625,9.9e-06,0.25,2.48e-06,3.96e-05,0.011873267,-52.7327,-38.9599
"656","Cyclothone sp.","Fish","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,5,33.05,0.2,0.0661,9.9e-06,0.3305,3.27e-06,4.95e-05,0.014841584,-52.7327,-38.9599
"657","Thysanoessa sp.","Euphausiid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,72,253,25,0.28458498,0.071146245,0.000712871,18,0.000178218,0.00250495,0.750984158,-52.7327,-38.9599
"658","Allurotheuthis antarcticus","Squid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,2,4,14.79,0.5,0.07395,1.98e-05,0.2958,2.93e-06,3.96e-05,0.011873267,-52.7327,-38.9599
"659","Tomopteris sp.","Worm","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,2,15.49,0.5,0.07745,9.9e-06,0.1549,1.53e-06,1.98e-05,0.005936634,-52.7327,-38.9599
"660","Notolepis sp.","Fish","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,5,12,19.2,0.416666667,0.08,4.95e-05,0.96,9.5e-06,0.000118812,0.035619802,-52.7327,-38.9599
"661","Clio pyrimidata","Pteropod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.5,2,33,0.25,0.0825,4.95e-06,0.165,1.63e-06,1.98e-05,0.005936634,-52.7327,-38.9599
"662","Clio recurva","Pteropod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,4,33,0.25,0.0825,9.9e-06,0.33,3.27e-06,3.96e-05,0.011873267,-52.7327,-38.9599
"663","Spongiobranchia sp.","Pteropod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,0.5,2,33,0.25,0.0825,4.95e-06,0.165,1.63e-06,1.98e-05,0.005936634,-52.7327,-38.9599
"664","Gigantocypris sp.","Ostracod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,4,11,24,0.363636364,0.087272727,3.96e-05,0.96,9.5e-06,0.000108911,0.032651485,-52.7327,-38.9599
"665","Calycopsis borgrevichi","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,6,3,4.66,2,0.0932,5.94e-05,0.2796,2.77e-06,2.97e-05,0.00890495,-52.7327,-38.9599
"666","Pasiphaea","Deca","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,11,11,13,1,0.13,0.000108911,1.43,1.42e-05,0.000108911,0.032651485,-52.7327,-38.9599
"667","Nipple medusae","Jelly","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,6,2,4.5,3,0.135,5.94e-05,0.27,2.67e-06,1.98e-05,0.005936634,-52.7327,-38.9599
"668","Parandania boecki","Amphipod","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,9,15,23.86,0.6,0.14316,8.91e-05,2.1474,2.13e-05,0.000148515,0.044524752,-52.7327,-38.9599
"669","Galiteuthis glacialis","Squid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,8,8,14.79,1,0.1479,7.92e-05,1.1832,1.17e-05,7.92e-05,0.023746535,-52.7327,-38.9599
"670","Gymnoscopelus sp.","Fish","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,1,2,32.46,0.5,0.1623,9.9e-06,0.3246,3.21e-06,1.98e-05,0.005936634,-52.7327,-38.9599
"671","Slosarczykovia circumantarctica","Squid","JR177",329,"05/02/2008",2,"N","04:15","05:04",701,401.2,299.8,4.04,101000,NA,5,3,14.79,1.666666667,0.2465,4.95e-05,0.7395,7.32e-06,2.97e-05,0.00890495,-52.7327,-38.9599
